raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
364,84,34,12,8,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
364,94,18,13,9,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
364,55,25,10,10,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
364,163,27,23,11,0.0,42,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
364,158,21,25,12,0.0,40,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,69
364,131,34,16,13,0.0,37,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
364,138,32,18,14,0.0,36,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
364,122,37,22,15,0.0,32,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
364,127,37,14,16,0.0,28,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
364,139,22,9,17,0.0,26,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
364,112,33,15,18,0.0,20,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.4022857142857,44
364,156,25,19,19,0.0,16,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
364,77,6,4,20,0.0,13,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
364,140,46,24,21,0.0,8,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.484375,25
364,145,22,7,22,0.0,6,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
364,123,3,6,23,0.0,4,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
364,133,35,20,24,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
364,105,33,26,25,0.0,1,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
364,129,27,11,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
364,159,18,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
364,92,46,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
364,157,48,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
364,161,48,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,209.10463636363636,2
364,114,39,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
364,78,45,0,32,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
364,99,39,0,33,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
364,160,45,0,34,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
364,90,42,0,35,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
364,162,42,0,36,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
364,148,44,0,37,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
364,88,49,0,38,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,95,6,12,1,9.0,77,0 days 01:49:38.650000,6578650.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
365,102,1,2,2,6.0,77,0 days 01:50:04.617000,6604617.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
365,123,3,4,3,4.0,77,0 days 01:50:17.004000,6617004.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
365,117,1,5,4,3.0,77,0 days 01:50:22.827000,6622827.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
365,158,21,16,5,2.0,77,0 days 01:50:23.756000,6623756.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
365,137,32,17,6,1.0,77,0 days 01:50:50.689000,6650689.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
365,133,35,3,7,0.0,77,0 days 01:51:02.875000,6662875.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
365,139,22,25,8,0.0,76,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
365,55,25,11,9,0.0,76,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
365,118,21,9,10,0.0,76,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
365,131,34,8,11,0.0,76,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
365,84,34,15,12,0.0,75,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
365,156,25,19,13,0.0,73,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.34254,14
365,159,18,23,14,0.0,57,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
365,77,6,6,15,0.0,56,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
365,119,3,1,16,0.0,54,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,196.8225,21
365,140,46,24,17,0.0,48,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
365,145,22,7,18,0.0,46,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
365,92,46,21,19,0.0,38,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
365,138,32,20,20,0.0,33,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.00087162162163,3
365,127,37,13,21,0.0,27,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
365,122,37,14,22,0.0,26,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,200.74654166666664,36
365,105,33,26,23,0.0,26,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
365,160,45,22,24,0.0,20,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
365,94,18,10,25,0.0,9,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,200.74654166666664,36
365,110,35,18,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.61754545454548,8
365,163,27,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
365,129,27,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
365,157,48,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
365,161,48,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
365,78,45,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,112,33,0,32,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,114,39,0,33,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,146,49,0,34,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,99,39,0,35,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,90,42,0,36,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,148,44,0,37,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,88,49,0,38,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
365,162,42,0,39,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,102,1,1,1,9.0,44,0 days 01:40:54.196000,6054196.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
366,117,1,2,2,6.0,44,0 days 01:40:55.500000,6055500.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
366,95,6,6,3,4.0,44,0 days 01:40:56.020000,6056020.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
366,123,3,4,4,3.0,44,0 days 01:41:48.604000,6108604.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
366,145,22,7,5,2.0,44,0 days 01:42:03.001000,6123001.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
366,118,21,10,6,1.0,44,0 days 01:42:12.512000,6132512.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
366,127,37,9,7,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
366,140,46,15,8,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
366,94,18,14,9,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
366,139,22,13,10,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
366,110,35,18,11,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
366,122,37,19,12,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
366,129,27,26,13,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
366,156,25,21,14,0.0,42,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
366,159,18,25,15,0.0,41,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
366,112,33,11,16,0.0,39,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
366,158,21,24,17,0.0,38,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,200.74654166666664,36
366,92,46,23,18,0.0,21,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
366,119,3,5,19,0.0,20,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
366,105,33,22,20,0.0,19,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
366,133,35,12,21,0.0,13,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
366,84,34,20,22,0.0,12,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.42771621621623,23
366,77,6,3,23,0.0,9,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
366,131,34,8,24,0.0,9,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,214.119,64
366,163,27,17,25,0.0,4,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
366,65,25,16,26,0.0,3,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
366,138,32,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
366,137,32,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
366,157,48,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
366,162,48,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
366,78,45,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,160,45,0,32,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,90,42,0,33,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,99,39,0,34,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,146,49,0,35,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,88,49,0,36,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,114,39,0,37,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,148,44,0,38,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
366,134,42,0,39,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,117,1,4,1,9.0,53,0 days 01:19:27.550000,4767550.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
367,77,6,2,2,6.0,53,0 days 01:19:34.876000,4774876.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
367,123,3,6,3,4.0,53,0 days 01:19:42.525000,4782525.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
367,119,3,5,4,3.0,53,0 days 01:20:06.272000,4806272.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
367,55,25,10,5,2.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
367,84,34,12,6,1.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
367,94,18,15,7,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
367,159,18,26,8,0.0,51,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
367,163,27,23,9,0.0,51,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
367,138,32,19,10,0.0,51,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.44989285714286,22
367,133,35,20,11,0.0,47,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
367,110,35,17,12,0.0,45,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
367,102,1,1,13,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
367,95,6,3,14,0.0,41,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
367,92,46,22,15,0.0,38,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,196.8225,21
367,145,22,8,16,0.0,33,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.42771621621623,23
367,122,37,18,17,0.0,30,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
367,129,27,21,18,0.0,30,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.50285714285715,43
367,137,32,11,19,0.0,23,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
367,156,25,14,20,0.0,18,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
367,118,21,16,21,0.0,18,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,69
367,78,45,24,22,0.0,16,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
367,105,33,13,23,0.0,14,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
367,127,37,25,24,0.0,14,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,189.107625,37
367,112,33,7,25,0.0,1,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
367,139,22,9,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.07804761904762,7
367,131,34,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,209.10463636363636,2
367,158,21,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
367,157,48,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
367,162,48,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
367,140,46,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,99,39,0,32,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,90,42,0,33,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,160,45,0,34,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,146,49,0,35,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,88,49,0,36,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,165,44,0,37,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,114,39,0,38,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
367,134,42,0,39,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,77,6,2,1,9.0,71,0 days 01:36:48.546000,5808546.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
368,117,1,4,2,6.0,71,0 days 01:37:21.183000,5841183.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
368,140,46,12,3,4.0,71,0 days 01:37:43.871000,5863871.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
368,145,22,13,4,3.0,71,0 days 01:38:10.915000,5890915.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
368,94,18,5,5,2.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
368,156,25,18,6,1.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
368,138,32,25,7,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
368,84,34,10,8,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
368,112,33,17,9,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
368,127,37,14,10,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
368,105,33,21,11,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
368,159,18,9,12,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
368,163,27,23,13,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
368,131,34,11,14,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
368,119,3,6,15,0.0,60,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.484375,25
368,123,3,8,16,0.0,60,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.484375,25
368,102,1,1,17,0.0,48,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
368,95,6,3,18,0.0,48,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,209.10463636363636,2
368,118,21,22,19,0.0,37,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.00087162162163,3
368,137,32,20,20,0.0,33,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
368,133,35,7,21,0.0,33,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
368,139,22,16,22,0.0,29,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.44989285714286,22
368,122,37,24,23,0.0,25,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
368,158,21,26,24,0.0,24,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
368,110,35,19,25,0.0,17,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
368,90,42,15,26,0.0,11,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
368,65,25,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
368,129,27,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
368,162,48,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
368,157,48,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
368,114,39,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,109,46,0,32,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,160,45,0,33,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,165,44,0,34,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,99,39,0,35,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,78,45,0,36,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,88,49,0,37,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,146,49,0,38,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
368,134,42,0,39,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,102,1,1,1,9.0,73,0 days 01:47:48.264000,6468264.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
369,77,6,2,2,6.0,73,0 days 01:48:15.315000,6495315.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
369,117,1,3,3,4.0,73,0 days 01:48:42.052000,6522052.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
369,55,25,9,4,3.0,72,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
369,119,3,6,5,2.0,72,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
369,112,33,5,6,1.0,72,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
369,110,35,15,7,0.0,72,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
369,137,32,7,8,0.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
369,118,21,16,9,0.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
369,156,25,13,10,0.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
369,158,21,22,11,0.0,61,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
369,139,22,10,12,0.0,59,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
369,133,35,23,13,0.0,55,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
369,84,34,8,14,0.0,51,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
369,127,37,26,15,0.0,47,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
369,159,18,20,16,0.0,47,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
369,123,3,21,17,0.0,40,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,212.21166666666667,48
369,129,27,24,18,0.0,34,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
369,94,18,4,19,0.0,27,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
369,122,37,19,20,0.0,23,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.07804761904762,7
369,109,46,17,21,0.0,20,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
369,160,45,25,22,0.0,17,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
369,145,22,14,23,0.0,14,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
369,131,34,12,24,0.0,11,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
369,78,45,11,25,0.0,6,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.44989285714286,22
369,138,32,18,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
369,163,27,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
369,162,48,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
369,148,48,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
369,99,39,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,140,46,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,90,42,0,32,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,105,33,0,33,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,88,49,0,34,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,114,39,0,35,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,146,49,0,36,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,165,44,0,37,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
369,134,42,0,38,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
370,145,22,6,1,9.0,53,0 days 01:35:06.277000,5706277.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
370,119,3,5,2,6.0,53,0 days 01:35:18.181000,5718181.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
370,123,3,7,3,4.0,53,0 days 01:35:19.723000,5719723.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
370,137,32,11,4,3.0,53,0 days 01:36:50.502000,5810502.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
370,84,34,13,5,2.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
370,118,21,25,6,1.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
370,127,37,20,7,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
370,158,21,24,8,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
370,133,35,15,9,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
370,110,35,16,10,0.0,51,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
370,102,1,1,11,0.0,53,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,209.10463636363636,2
370,117,1,2,12,0.0,46,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
370,131,34,9,13,0.0,46,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
370,95,6,4,14,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
370,138,32,12,15,0.0,41,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
